0.000000,14873.065235,0.000000,525842.264249,0.000000
0.002000,1.495359,-0.016614,-0.209313,0.613589
0.004000,1.476850,0.017538,-0.825847,-0.778974
0.006000,1.535359,-0.011257,-0.667135,-1.138916
0.008000,1.547736,0.058013,-0.641871,-0.616243
0.010000,1.537059,-0.007916,1.049163,0.995233
0.012000,1.501000,0.048101,0.282354,1.257000
0.014000,1.489863,0.051759,0.628739,0.584424
0.016000,1.541515,0.050640,-0.486711,0.674354
0.018000,1.511751,0.089883,0.528376,-1.768528
0.020000,1.513957,0.057295,-0.636192,-0.524860
0.022000,1.528638,0.083242,1.823263,0.148948
0.024000,1.513894,0.094252,1.933366,2.489732
0.026000,1.490699,0.164938,-1.011714,0.359275
0.028000,1.534838,0.105197,0.948307,-0.169920
0.030000,1.470690,0.087661,0.997540,-0.248659
0.032000,1.523134,0.111246,-0.197686,-0.071476
0.034000,1.499327,0.087342,-0.475933,-1.092419
0.036000,1.574489,0.104138,1.363355,0.259846
0.038000,1.504860,0.155443,-0.583540,-0.958361
0.040000,1.533849,0.154580,1.178683,-1.456630
0.042000,1.490407,0.191537,0.465100,0.243716
0.044000,1.539422,0.174637,-0.248886,-2.859080
0.046000,1.546084,0.133557,-0.037925,0.481890
0.048000,1.521295,0.155684,0.296440,0.504153
0.050000,1.493174,0.142886,0.987163,2.609719
0.052000,1.506163,0.147313,-0.453137,0.377513
0.054000,1.534062,0.164258,0.551545,-1.206455
0.056000,1.465539,0.217423,1.341267,0.278355
0.058000,1.498234,0.241498,0.740333,-0.188361
0.060000,1.521763,0.200536,-1.174010,2.289624
0.062000,1.509249,0.224462,0.838997,-0.110716
0.064000,1.506595,0.228275,0.210128,1.665037
0.066000,1.523832,0.267114,1.452860,0.281797
0.068000,1.531104,0.236050,0.612008,0.422914
0.070000,1.529211,0.306729,1.824676,0.218847
0.072000,1.478591,0.291159,-0.999542,0.094903
0.074000,1.507179,0.278263,-0.506825,0.304618
0.076000,1.461281,0.248264,0.474757,0.007795
0.078000,1.546900,0.285376,-0.457166,-0.581278
0.080000,1.506355,0.253673,1.248320,-1.069185
0.082000,1.506802,0.251188,1.539317,0.573260
0.084000,1.513533,0.292961,1.060815,0.167183
0.086000,1.534113,0.310725,-1.628505,-1.337238
0.088000,1.539280,0.287159,-1.576760,1.452982
0.090000,1.521720,0.354651,-0.146750,-0.380541
